equipment_type,hours_used,kilometers_covered,fuel_consumed,operating_temperature_avg,load_factor,terrain_type,idle_time_hours,error_count,cumulative_hours,cumulative_km,days_since_last_maintenance,maintenance_needed
tractor,42.877551278510424,240.48417713831117,88.35638227731158,64.2103674078805,40.041583988317676,hilly,2.427948498296989,0,1361.7897142371864,8672.96258218232,69.77300162445825,0
harvester,23.636760094770207,170.26502183730747,53.84887654982436,65.88247402266353,59.27107183154439,hilly,4.500415915082404,0,2336.6703415257975,8493.999622738016,160.02425734325394,0
tractor,11.821293179144597,31.75630499790995,145.90390151481475,90.94155566138255,88.80653954482602,flat,2.768557426790056,2,1473.287624152379,5653.419858713369,47.42094661975991,0
tractor,35.48242946834226,109.31414162545354,126.29639147281075,81.79310630180747,39.914523026556196,rough,0.6959835067284775,1,1308.5970115237355,5330.20501478155,178.89886161304597,0
tractor,25.76504803492907,297.71085091048735,30.71778063121687,94.10231127606214,72.65308300093915,hilly,1.138748680516048,3,2040.7752245533889,5866.373491307164,142.50125317520443,0
other,47.71004643902482,214.90291813593507,23.114138898827427,90.18484886394367,59.51586600634374,rough,1.8766495395980094,0,1072.7388860487342,6612.397279490414,70.19075072132199,0
tractor,37.65724084489771,359.8919715932082,73.83709860639117,77.73823345527617,66.12701912128676,rough,2.8676447572778665,1,842.9414706421338,5730.859178066646,79.60781717744095,1
other,19.03545860019262,117.29807473988264,14.310606952462699,98.86132169562354,43.24472930716691,rough,0.09558047214882015,1,639.7167481136239,1798.967766365377,25.06388816405381,0
other,20.003329497159974,298.55945214679747,84.0009353611076,91.7357605722139,89.432761966208,hilly,3.384106494286978,1,835.9655535690212,5544.184229335786,150.31188286312096,1
other,41.98669861729683,327.4896050328318,133.8193985702768,88.00137091088418,36.26424778488489,rough,2.4381390483360543,0,1144.0079925520704,4734.591286677144,12.815762101103243,0
planter,30.96682990078599,285.1473849079032,10.85242475357747,64.03764799910086,82.1366551367487,hilly,0.38431037638081755,2,675.598343762917,2188.5638892046204,73.11431759124204,0
other,23.05877108988705,131.15573460688188,31.326142525034964,70.6467205006215,31.32161527342902,rough,2.382184931718958,0,1190.4687496020738,6870.389430843309,109.02526419176478,0
tractor,13.452928364199835,293.5207522747807,131.3706855692637,78.15787392433428,79.2859194985556,hilly,0.35887903113256514,1,1900.2380307829083,10976.717428796932,144.90857285190114,1
planter,23.065053391093713,80.27717492002363,133.47890376102902,92.95112360404661,73.30329316303076,flat,3.743226170631,0,734.6897345212003,4081.301708319513,9.386491626440959,0
harvester,31.246993301587043,197.44783998617208,57.65190448280678,97.6179402294469,34.96292769146121,mixed,0.5094619403300676,0,1937.0774224519912,12997.974232561728,57.08927724774062,0
tractor,21.979114763284564,375.8020385082796,104.51960856095353,64.64090725392677,32.53750495336087,flat,1.9382440272782353,2,986.0071365237806,5925.321147997242,120.28298903049895,0
tractor,47.479203741344435,122.20785200624667,76.55692509901031,85.37358958844817,89.96797489293783,flat,1.8002523295048918,2,1613.4554422670283,5599.917907516206,66.99858358479834,1
tractor,29.843121409402002,178.00305026123107,110.75153432547425,74.84646459142968,82.18579060090265,hilly,4.400783689607425,0,792.3503001657868,2738.23795505064,53.858964485358065,0
planter,38.169344769442304,390.34488830742526,17.30780806629603,87.28775522506442,58.08924847806182,flat,4.451075013180872,0,353.33104942069133,557.5291036436909,20.960686005508474,0
other,35.96199997262062,111.91777575057546,137.54961838743372,93.5306143818282,72.56297802524345,hilly,2.068213374593176,1,410.34231928541624,865.7144244833574,2.776363981882578,0
other,22.894141081641624,309.6774321683367,73.68864453106218,70.69010519174381,43.1883209293914,mixed,4.880069116396068,0,98.04780990833879,613.6526039071288,145.48084118831397,1
other,20.381166747148214,300.8300919594243,41.25687397072748,85.67439835421422,64.23897743285609,mixed,1.4990026378261794,3,814.7746994608992,2527.7563508536746,140.6873261192055,1
planter,47.182029717394435,249.25088617167833,76.27612340928776,62.38865955883557,70.29853689276179,mixed,4.78894900494102,5,907.4690343388481,2990.474611983285,36.05412206003434,1
harvester,17.430679623881886,393.0282630639302,83.81712532813592,96.25683855657746,39.83286142682893,rough,1.2995248962141641,0,1157.5222959178463,3111.330906652898,85.12790000027066,1
tractor,36.054345120702955,373.6305858416841,79.62374246365614,69.21003682842058,32.673829406920746,flat,4.7896706052838525,1,1661.301286464346,9027.718254070422,14.646820017268041,0
harvester,13.113857094025015,194.2672185352592,88.52242487076646,94.55846322940042,58.88000259213989,flat,0.24989514329839368,4,1619.3468056093398,4538.624646128603,171.30593605476798,0
planter,46.37243320577027,86.91627910562597,39.95398541635316,60.52118271028335,30.851402963746033,mixed,3.9629755814419165,5,566.8510235269147,2616.949670697026,129.5812803915887,0
planter,39.36105809899576,344.9786543069806,94.42900286387231,93.41631323368503,77.06525148020506,mixed,4.63097034215891,0,1279.3412399281517,3954.8401139754906,58.5789281490592,0
other,16.42194851705127,113.40682693633815,66.38701578471526,95.78571190310538,30.026566886232473,mixed,1.4444246945458283,1,1314.4891752896228,2637.2411521826966,137.22041830567517,1
tractor,7.596631778715448,188.85883271177548,48.576711490727675,84.88158249483975,89.54653736248673,flat,2.8203701441675886,0,490.28963870291443,680.6142955539096,35.295137286533816,1
other,42.79172729654889,305.67342575485543,42.01721731605107,98.2528037355011,38.89067569379673,mixed,1.4123937198851333,2,366.1876432181218,425.1450869495282,136.8209494225612,1
planter,43.06322977069855,172.35786973975775,116.83517090418316,92.92643322835437,83.33324544021778,hilly,1.0234005452864197,1,1074.352042719982,6609.981719313742,38.066569848743086,0
other,44.57734568276569,194.8009103207036,23.30742637457699,93.06987072104988,32.8584754461904,mixed,3.4680902873689763,2,768.4212541236885,1882.2382007245837,51.56256432023066,0
tractor,29.601523425054573,222.16823801401569,92.66035257517707,62.453238225731305,51.7305752879237,flat,4.865390814861664,0,996.5648900567904,3816.741464583495,42.24458251900563,0
planter,18.95380422542398,298.0553998944009,99.68898299236211,76.6377561832742,75.54413635550254,hilly,1.5146545282021462,0,587.8734405704589,1640.3669172016223,33.50890022843188,0
planter,23.258802587677746,103.78560518186043,116.74760382657742,81.69884013850624,38.97608697161715,mixed,0.39227908158561975,2,1389.8825814959182,5916.299393691877,171.44769963986943,1
other,33.44717746339059,69.37772146181766,88.41283764207537,91.22927412803604,72.50938184956783,rough,1.8464038510777052,4,1412.2454560752744,6160.644309129013,131.48761003639115,0
tractor,14.602700658906029,272.75555381059405,32.02567920025595,64.75497564708289,75.88314848857675,mixed,2.8103639720128553,2,451.64151720319705,2565.3388557820144,132.46546384153086,1
other,40.889631224173975,254.04652795715407,128.05893273109632,63.9005730256359,63.538838045986445,flat,4.085640710077926,2,420.5614888315222,1108.580402269711,155.41264433570302,0
planter,15.202732204848347,354.14958766708065,123.23059783889538,87.08609649830694,67.50175116511235,hilly,4.357070170954271,2,1267.280810656954,5594.171706549528,150.07663744510052,1
other,13.411149827380774,27.522350171956667,64.69549553803148,67.6571072199817,54.69932762740214,hilly,1.670249828343846,1,238.85089734799988,1416.1003662217975,52.150740102094375,0
planter,8.244999181824584,98.05253522165115,63.401745797863605,99.2819814806385,77.09170937753281,rough,3.1614107681881993,0,902.8308302794974,4685.490834022651,19.14574866201549,0
harvester,46.162900173042665,24.36265070476358,73.01631370647354,99.08416932206293,36.18728174448455,hilly,0.566517523637321,1,2240.6948656732407,9656.694053840898,63.027826063536565,1
harvester,38.30726159426584,259.6661790403383,86.94487759430594,87.59115396992485,38.63651481433385,rough,0.3848973353248314,0,1557.6124947662836,4853.898497733914,17.479990508763102,0
planter,33.873435897230955,287.4410781763929,62.25637402478625,82.54639884115049,57.04118849633478,mixed,3.0500370853974283,0,711.2581922024049,3447.5484263345547,156.03111841649277,1
harvester,14.588825390816368,376.8416964675311,10.93549809134429,90.89204060661372,67.51228617182653,hilly,3.4005594272348634,1,1554.7535148496365,5388.575292096615,81.59551005957736,1
tractor,38.27337034240903,101.57378830956398,103.09923227328832,79.92161572227477,74.56949849437898,hilly,0.463127415256836,2,1402.1289606902992,6582.803799788572,130.4971593951502,0
tractor,35.18039864220465,286.32970162734415,38.56345320340102,86.15976369359205,79.10217398888024,rough,3.693615753632832,0,1263.2524653493847,4638.306895521276,49.47433271861809,0
other,24.11471886912738,101.83086492537,93.59340782614076,83.79212858711159,52.33202350951316,rough,4.192459169215124,3,487.2587981426534,2355.192901087162,133.97578736656106,1
harvester,14.279783228786295,323.89313030664727,56.704950464066044,94.60773389591245,84.91543109506938,flat,3.3323152376341785,1,1227.3653454059215,3869.654678802676,127.27748862074404,1
other,40.27943114102099,179.36805243344924,80.01121655802156,91.40390856382831,65.93072400476635,flat,1.5052303891715653,1,432.7161152185664,1429.13312382297,19.865386041297135,0
harvester,23.394976755310942,371.13021076177847,25.66328631687734,80.65697552874444,77.19134294345082,mixed,3.3210969249448414,3,266.429422414394,554.234784261544,45.7422934051742,1
tractor,8.448611291386197,351.6016049677974,125.93635606088799,68.64240464979065,78.55946389711573,flat,1.633712710150204,0,1763.62565910778,11641.692750431024,157.86117853247376,0
planter,28.47197282051112,321.9045407864265,133.812716583216,73.79125680290588,57.71060887650662,hilly,2.1960530062485866,1,718.2682800271863,1486.2135165742693,125.21697670131807,1
tractor,43.833757954413315,222.11785002285538,120.52050718732676,71.87146728079402,62.482176609436124,hilly,0.09564483218643505,0,1952.6174503908774,6341.778227962198,64.4145675718816,1
tractor,18.99511226297061,83.43380691065056,44.12212755340785,70.7040319544683,50.140429982343576,hilly,4.799314013567276,1,710.4867795978682,2585.733137342157,97.82199568701647,0
planter,14.165021199770818,144.4698227684503,86.53593571390043,83.01637549144593,31.328488528357767,rough,0.5769732108945869,1,934.5181869913413,2844.768643042936,124.88118281736203,1
tractor,39.7844024587514,381.5479709157588,118.70850237114254,84.45346408866587,81.43853414165045,rough,2.3712751048847682,1,1734.2214923018346,5929.840652191877,2.786201021862438,1
tractor,44.33768069706617,97.30586055171466,27.8340982400475,71.42035120474046,61.89464380649959,flat,0.9172109820171725,2,1021.454835426118,4858.15326643811,144.833241043806,1
other,26.566704046154186,89.05485142669947,114.03141554839321,93.91711535053395,62.735110960148866,flat,0.3705271128743354,1,306.622273841926,717.8229228090829,101.07161200544179,0
planter,37.81556343111394,251.19539563440674,108.9287968854635,74.97921599872068,52.16891604188282,rough,3.28364742360804,1,225.3370363166805,734.9521462076788,87.63409690417474,0
other,9.665536133042442,38.489912191451054,91.34211307251533,77.04283910504388,62.881941399854405,mixed,3.758734961979202,2,476.18175884925006,858.0115132231798,133.8633205086366,1
other,12.140549316035822,118.12778747314081,94.75764605106221,77.32652445260666,76.45816097667571,hilly,2.8940337725597027,1,658.1780047712066,2772.4468095345605,49.49874299862941,0
planter,31.98970917367241,347.3752087462196,131.60954957527957,88.97377625318158,74.74520274456756,mixed,0.3848583469043704,1,637.0196134210655,1423.9029966298187,143.52721964690497,0
planter,38.670477409935316,105.5159129449314,84.021418673781,93.03670829264121,57.78688283025069,hilly,1.0935780649896365,1,985.908103589045,4633.387324668747,140.2665185228929,1
other,38.65273584854323,77.23107922294412,40.41232410342151,78.559605258577,45.84026099756795,flat,4.3959288630062385,0,1063.6480214373864,2507.9281358206886,120.36568304371279,0
planter,38.13029971378476,185.83944751724533,103.3480673697456,63.77309705164174,74.88028418228421,flat,2.8835119942887815,0,585.9499564197071,4304.946311869466,59.46842564723806,0
other,5.257336161235518,197.0137862247874,89.96272180713054,72.16121089791999,49.08626681420832,rough,0.11212944581027562,0,1082.4150254437923,4026.5064743761036,56.98726006865338,0
planter,5.771740186183915,368.3092546241162,108.86219029666756,72.3582396027261,37.95867465605719,mixed,3.097631000181517,1,497.1723907800752,385.4918578719376,104.9901179999841,1
planter,35.42564289147306,72.60548746516983,91.03762352498296,82.77937936689015,82.10464727648292,rough,4.645697600077313,0,1010.1921717577832,3028.8362191345573,179.21796860030014,0
tractor,47.29693063864201,211.5214301666039,142.8880970453248,93.31327607476302,51.74587935694974,hilly,1.8656130921119178,1,1226.3968354902095,6300.915140045957,125.78730925463385,1
planter,41.46163640147891,177.25443682190243,38.58331828355402,61.693691150895354,64.78356942583349,flat,4.186835398850754,0,769.9770662698221,5243.379975364151,110.13583910231826,0
other,35.85652443201398,365.8809532497475,99.46450224808892,98.14140391406036,82.89693839267986,hilly,2.8630361644101123,0,942.7825767692125,2852.2519354254896,107.11839231095172,0
harvester,7.993742369488485,107.70196849208207,138.19411251663098,84.65257968931586,44.777161128631896,hilly,3.295227050661162,0,1866.5148068100707,10662.842192130436,36.20099170657961,1
planter,14.024884003036991,102.16626346855628,106.76965331411566,84.12158220213134,67.13949388191529,rough,4.236939652856869,0,336.5990565801377,563.494008742687,175.58642089275364,0
harvester,29.834471138953354,319.97558032716256,68.2705282383489,66.72472513597184,58.4970579158249,hilly,1.342810837268213,0,765.243325240351,2546.3331906354147,175.1807468263014,0
other,12.000714659118604,98.7637320457137,98.28133182163292,68.78827161565602,31.231248883759513,hilly,1.2823153050838298,0,395.26794378228163,193.04104859032216,38.68074220009639,0
planter,8.441597997469088,394.9570585703225,47.991234895461474,63.94331708089649,79.75885404754557,rough,2.8170418224192706,1,1078.312707810036,4355.5009118057105,26.790102696362723,0
other,44.39325313048254,187.8636668223287,147.79282989282075,75.8283185429517,72.91118728681448,flat,2.09303637459165,1,502.6750191082161,1365.619178437148,140.09182213166434,1
planter,30.31498405728713,310.7609249503712,141.65868902210457,60.632926879872834,61.36560849371219,flat,3.7082072591802113,1,589.1538677896854,817.3790383324599,154.90324679128457,1
other,28.123283055946906,363.25324546277,134.58372170628812,92.71425222620118,60.608902827379396,flat,2.896572333309689,1,560.2514621573856,2566.622117093886,67.61901268919459,0
harvester,43.461655254193886,82.81486873242528,129.59651045962698,79.63060026849442,54.39340702848625,mixed,1.4285378383044516,3,537.4159403969816,2447.02258377231,66.76294043677561,1
